Index,X,Y
105.0,1.104,0.5776808377098545
106.0,1.105,0.6320750777680983
107.0,1.106,0.5114972602890053
108.0,1.107,0.6672724272061868
109.0,1.108,0.6594716558513554
110.0,1.109,0.45814996822918685
111.0,1.11,0.46198921390462677
112.0,1.111,0.6597886319218935
113.0,1.112,0.40866349008814684
114.0,1.113,0.5635922626773421
115.0,1.114,0.6698558119401533
116.0,1.115,0.5635623761633525
117.0,1.116,0.46031992195667587
118.0,1.117,0.6461089903985852
119.0,1.118,0.4183354895898682
120.0,1.119,0.5228393447657339
121.0,1.12,0.4191262382881158
122.0,1.121,0.6065353061401654
123.0,1.1219999999999999,0.4336671984650272
124.0,1.123,0.4830792637434507
125.0,1.124,0.6025606716297379
126.0,1.125,0.45176830501878934
127.0,1.126,0.4938020506980621
128.0,1.127,0.4498174401351864
129.0,1.1280000000000001,0.5268440578676463
130.0,1.129,0.5886325414071912
131.0,1.13,0.4952737251467823
132.0,1.131,0.3974404411344834
133.0,1.1320000000000001,0.39489812426544346
134.0,1.133,0.7037646481398603
135.0,1.134,0.415194578274218
136.0,1.135,0.5125362877516055
137.0,1.1360000000000001,0.47415275095750115
138.0,1.137,0.4127113275789491
139.0,1.138,0.5780330960575155
140.0,1.139,0.40724537512009784
141.0,1.1400000000000001,0.6540322511712223
142.0,1.141,0.5161444231430619
143.0,1.142,0.6164509750459123
144.0,1.143,0.4575153110306846
145.0,1.1440000000000001,0.4564102281440544
146.0,1.145,0.6090010140657559
147.0,1.146,0.6728541852922185
148.0,1.147,0.541632319490705
149.0,1.148,0.5933638793529988
150.0,1.149,0.6217927330627748
151.0,1.15,0.5672838770469325
152.0,1.151,0.5706644232547075
153.0,1.152,0.33801224271243646
154.0,1.153,0.5549794190775423
155.0,1.154,0.4220902078862955
156.0,1.155,0.5987553175097571
157.0,1.156,0.39864517342424965
158.0,1.157,0.43822234571391994
159.0,1.158,0.5783826323687355
160.0,1.159,0.4025645048196401
161.0,1.16,0.2917187021475297
162.0,1.161,0.6019831360825459
163.0,1.162,0.3356020951189517
164.0,1.163,0.553079765930763
165.0,1.164,0.45412757774649104
166.0,1.165,0.4581284021358331
167.0,1.166,0.35097315078620694
168.0,1.167,0.6005166428380184
169.0,1.168,0.3675695585867111
170.0,1.169,0.4246744456310298
171.0,1.17,0.4482316396281746
172.0,1.171,0.49114659390635207
173.0,1.172,0.5449156914427923
174.0,1.173,0.47988203354634246
175.0,1.174,0.32238759492880154
176.0,1.175,0.5731227838487344
177.0,1.176,0.3805919035060012
178.0,1.177,0.5394109278078169
179.0,1.178,0.4952225494871641
180.0,1.179,0.4926350616047244
181.0,1.18,0.42730146124555635
182.0,1.181,0.5898836273838716
183.0,1.182,0.6263799052526916
184.0,1.183,0.3611933868413957
185.0,1.184,0.5227137506302282
186.0,1.185,0.3325636637517446
187.0,1.186,0.4814001614762459
188.0,1.187,0.46275880472324826
189.0,1.188,0.5042534088565528
190.0,1.189,0.3641917828148217
191.0,1.19,0.39420420273461315
192.0,1.191,0.6468570533335782
193.0,1.192,0.3300418860805521
194.0,1.193,0.602928482842876
195.0,1.194,0.4415549941496589
196.0,1.195,0.464979351019228
197.0,1.196,0.41502438042172124
198.0,1.197,0.5326667731704859
199.0,1.198,0.5474554850070441
200.0,1.199,0.42528054157933
201.0,1.2,0.4018490177979624
202.0,1.201,0.3677782096901584
203.0,1.202,0.3617164468602641
204.0,1.203,0.37596177175723444
205.0,1.204,0.4699899763363192
206.0,1.205,0.45157677576484667
207.0,1.206,0.5179254925238321
208.0,1.207,0.34785830787991934
209.0,1.208,0.301218391693424
210.0,1.209,0.44075472701839385
211.0,1.21,0.404176171041337
212.0,1.211,0.5723075708879223
213.0,1.212,0.4451389903909546
214.0,1.213,0.32734384413140244
215.0,1.214,0.4003455109572123
216.0,1.215,0.5624637354102364
217.0,1.216,0.4425678610041972
218.0,1.217,0.37183315314402066
219.0,1.218,0.3276211778100767
220.0,1.219,0.4702520031138124
221.0,1.22,0.25985087225882353
222.0,1.221,0.5524647684438473
223.0,1.222,0.3745530527919896
224.0,1.223,0.444250384521929
225.0,1.224,0.5231535845069544
226.0,1.225,0.4244697764267631
227.0,1.226,0.405531153504344
228.0,1.227,0.44268119875008083
229.0,1.228,0.39811751729797507
230.0,1.229,0.4772117270508498
231.0,1.23,0.2596848503006277
232.0,1.231,0.266647781701599
233.0,1.232,0.443746968352936
234.0,1.233,0.44824137020506416
235.0,1.234,0.28921999000009574
236.0,1.235,0.4644647566989113
237.0,1.236,0.32812041668129627
238.0,1.237,0.38106052209797925
239.0,1.238,0.26516377975523603
240.0,1.239,0.3857276022929346
241.0,1.24,0.30012308049294417
242.0,1.241,0.3392063437708723
243.0,1.242,0.26665919015749656
244.0,1.2429999999999999,0.29807131220454103
245.0,1.244,0.32106114049332835
246.0,1.245,0.29483018478681017
247.0,1.246,0.3533460645236176
248.0,1.2469999999999999,0.38947627427334525
249.0,1.248,0.4346215807927347
250.0,1.249,0.3732391455726819
251.0,1.25,0.20445245267723297
252.0,1.251,0.3516323864859185
253.0,1.252,0.5441782732109459
254.0,1.2530000000000001,0.2184710235008866
255.0,1.254,0.33078759493066295
256.0,1.255,0.38474010317257623
257.0,1.256,0.40349071724611363
258.0,1.2570000000000001,0.27518731385057094
259.0,1.258,0.4151854841434652
260.0,1.259,0.30035383879637473
261.0,1.26,0.25460994753070054
262.0,1.2610000000000001,0.30562646105626995
263.0,1.262,0.3206799614810254
264.0,1.263,0.36313320874968236
265.0,1.264,0.2888415361093778
266.0,1.2650000000000001,0.20755854407450403
267.0,1.266,0.22735838686715504
268.0,1.267,0.30616801518285797
269.0,1.268,0.2923504719091659
270.0,1.2690000000000001,0.19765792255754638
271.0,1.27,0.3304344282483881
272.0,1.271,0.22922104802966203
273.0,1.272,0.09560575226176204
274.0,1.2730000000000001,0.26681560539156407
275.0,1.274,0.1218967962794224
276.0,1.275,0.4569412198001197
277.0,1.276,0.19315437963639387
278.0,1.2770000000000001,0.2488214464289408
279.0,1.278,0.37958452469356463
280.0,1.279,0.35100450577545195
281.0,1.28,0.5153331343481121
282.0,1.2810000000000001,0.3915111645859569
283.0,1.282,0.36609470018550483
284.0,1.283,0.29511210080866085
285.0,1.284,0.34316660831383367
286.0,1.2850000000000001,0.12578348498668235
287.0,1.286,0.1509188564258623
288.0,1.287,0.319512179566219
289.0,1.288,0.1369272804651202
290.0,1.289,0.40494202130665263
291.0,1.29,0.45398722134478986
292.0,1.291,0.3395286132635091
293.0,1.292,0.2690816437742808
294.0,1.293,0.1654356008025914
295.0,1.294,0.25780654162403016
296.0,1.295,0.23709912272932113
297.0,1.296,0.2465120504249102
298.0,1.297,0.2808368808517119
299.0,1.298,0.17001382057374753
300.0,1.299,0.32828070086708705
301.0,1.3,0.5194236122363645
302.0,1.301,0.38457788857592684
303.0,1.302,0.21949030961650245
304.0,1.303,0.10653817593279452
305.0,1.304,0.1525184404571291
306.0,1.305,0.34217779673503873
307.0,1.306,0.18701033270717726
308.0,1.307,0.4930757542910548
309.0,1.308,0.3451742212510407
310.0,1.309,-0.02342816263722783
311.0,1.31,0.06558412413771614
312.0,1.311,0.18062753242932417
313.0,1.312,0.2687956561354162
314.0,1.313,0.06224122282809161
315.0,1.314,0.2854045299698541
316.0,1.315,0.41421010809162584
317.0,1.316,0.2770280383901196
318.0,1.317,0.12633951257772824
319.0,1.318,0.3501921807862881
320.0,1.319,0.37222030237934656
321.0,1.32,0.193857163522722
322.0,1.321,0.33954598405928865
323.0,1.322,0.09284805040146488
324.0,1.323,0.11303810824872579
325.0,1.324,0.12259709608656068
326.0,1.325,0.3129586410619244
327.0,1.326,0.16968125366178388
328.0,1.327,0.3244444469499939
329.0,1.328,0.283322093066512
330.0,1.329,0.3685481187322857
331.0,1.33,0.0449050622733784
332.0,1.331,0.0561160175949795
333.0,1.332,0.28301108307641687
334.0,1.333,0.2712793872962236
335.0,1.334,0.06588412284742418
336.0,1.335,0.3368256979067922
337.0,1.336,0.06093756577827397
338.0,1.337,0.20179980138416903
339.0,1.338,0.15952277272976811
340.0,1.339,0.1098631925537668
341.0,1.34,0.16372525715550945
342.0,1.341,0.1899443731610665
343.0,1.342,0.24650432160028077
344.0,1.343,0.08614131071573546
345.0,1.344,0.036474761506442244
346.0,1.345,0.24361603240054025
347.0,1.346,0.23881491985731462
348.0,1.347,0.2533569392822539
349.0,1.348,0.17459905448744298
350.0,1.349,0.006474593332185918
351.0,1.35,0.17575200734404375
352.0,1.351,0.2671686646437221
353.0,1.3519999999999999,0.15028987677900815
354.0,1.353,0.29071587486060024
355.0,1.354,0.010107731676964382
356.0,1.355,0.312429698666993
357.0,1.3559999999999999,0.013115403353195332
358.0,1.357,0.1976125256752738
359.0,1.358,0.13495760784489053
360.0,1.359,0.20681353079425263
361.0,1.3599999999999999,0.523037560370899
362.0,1.361,0.1370981322949618
363.0,1.362,0.015003846885203759
364.0,1.363,0.17439876964864356
365.0,1.3639999999999999,0.17504853152078484
366.0,1.365,0.19107716114208906
367.0,1.366,0.19026758718523668
368.0,1.367,0.3013094039790013
369.0,1.3679999999999999,0.21473698922623574
370.0,1.369,0.3166348938996301
371.0,1.37,0.11545886949892506
372.0,1.371,0.23463447416143274
373.0,1.3719999999999999,0.2690439970263458
374.0,1.373,0.07272916416529548
375.0,1.374,0.0870077642152606
376.0,1.375,0.12762211133578297
377.0,1.376,0.18754556613351034
378.0,1.377,0.13504619780019056
379.0,1.3780000000000001,0.07044700749135446
380.0,1.379,0.13554267149812327
381.0,1.38,0.34741294146304036
382.0,1.381,-0.01073677061830458
383.0,1.3820000000000001,0.3284125369881045
384.0,1.383,0.14100164613441213
385.0,1.384,-0.01533636143181824
386.0,1.385,0.15406066574216826
387.0,1.3860000000000001,0.1863450344252586
388.0,1.387,0.10884028896154567
389.0,1.388,-0.005090203332391741
390.0,1.389,-0.09662986018055769
391.0,1.3900000000000001,-0.03610031467387806
392.0,1.391,0.1333983806026006
393.0,1.392,0.15695730470596617
394.0,1.393,0.10952758453658426
395.0,1.3940000000000001,0.3485014554154824
396.0,1.395,0.06329451365039356
397.0,1.396,0.03494783391716698
398.0,1.397,0.15438703228859263
399.0,1.3980000000000001,-0.0264175634501823
400.0,1.399,0.2684746371651046
401.0,1.4,0.13818356000480403
402.0,1.401,0.18242676801763952
403.0,1.4020000000000001,0.2328343254042427
404.0,1.403,-0.014811480947553135
405.0,1.404,0.1665945014673993
406.0,1.405,0.2218095072437047
407.0,1.4060000000000001,0.1386474179578554
408.0,1.407,0.017486273348418985
409.0,1.408,0.0493052249577674
410.0,1.409,0.050701135526003464
411.0,1.4100000000000001,0.049282977190435256
412.0,1.411,0.006806762883642514
413.0,1.412,0.18199948652332315
414.0,1.413,0.07217044613887677
415.0,1.4140000000000001,0.2308121240269486
416.0,1.415,0.17329641763353426
417.0,1.416,0.037496885011315303
418.0,1.417,-0.029300222489757208
419.0,1.418,-0.03478083948572941
420.0,1.419,0.04241613914987305
421.0,1.42,0.05293835211856314
422.0,1.421,-0.002638431840289654
423.0,1.422,0.14831487942429322
424.0,1.423,-0.0668562158756329
425.0,1.424,0.09869991510124765
426.0,1.425,0.09301792504848969
427.0,1.426,0.0706823005151368
428.0,1.427,0.042161761867363035
429.0,1.428,0.15910906858220447
430.0,1.429,0.16101050753658663
431.0,1.43,0.08256082683198351
432.0,1.431,0.1055615605715724
433.0,1.432,0.00028613061737478573
434.0,1.433,0.07514473072530162
435.0,1.434,0.06758666613014196
436.0,1.435,0.21507572023028473
437.0,1.436,0.21427188769905134
438.0,1.437,0.10180673637140643
439.0,1.438,0.15485065122854547
440.0,1.439,0.17956179606475686
441.0,1.44,0.0564819719221828
442.0,1.441,0.013044622679719842
443.0,1.442,0.04942914411812225
444.0,1.443,0.1459481231636045
445.0,1.444,-0.1538406593312518
446.0,1.445,0.0755954758894527
447.0,1.446,-0.08350711672800241
448.0,1.447,0.055858698187623824
449.0,1.448,0.12190412618901758
450.0,1.449,-0.08747455615582787
451.0,1.45,0.021515406526840378
452.0,1.451,0.1736455898570593
453.0,1.452,-0.06846532932388563
454.0,1.453,0.19988018958872
455.0,1.454,0.18128686773249292
456.0,1.455,0.03363311122098592
457.0,1.456,-0.06736575366257697
458.0,1.457,0.17782234713711864
459.0,1.458,-0.007262960581554921
460.0,1.459,0.09120150038307723
461.0,1.46,0.0787446481419067
462.0,1.461,-0.08491027905944912
463.0,1.462,0.09305594188187001
464.0,1.463,0.009125672001050258
465.0,1.464,0.19757570864435514
466.0,1.465,0.2175230905925902
467.0,1.466,0.2619332242924295
468.0,1.467,0.09963493056168288
469.0,1.468,-0.12929849781879474
470.0,1.469,0.019038643673029276
471.0,1.47,-0.027036231608562
472.0,1.471,-0.12848193145666542
473.0,1.472,-0.03745260812805911
474.0,1.473,0.21822674033168576
475.0,1.474,0.09382062829635565
476.0,1.475,-0.11905654158654014
477.0,1.476,0.15950175740155878
478.0,1.477,-0.008191402069319592
479.0,1.478,0.11874717997136877
480.0,1.479,0.043028886961714995
481.0,1.48,-0.03233770273220726
482.0,1.4809999999999999,0.04360104947539406
483.0,1.482,-0.11424309124580237
484.0,1.483,-0.16410585200329686
485.0,1.484,-0.00988170935491614
486.0,1.4849999999999999,0.1275169016731812
487.0,1.486,0.017633757811382288
488.0,1.487,0.02526694664733946
489.0,1.488,0.055507303548999826
490.0,1.4889999999999999,0.10338984009430904
491.0,1.49,0.014813958436926096
492.0,1.491,0.17942194356242788
493.0,1.492,0.08347388446165885
494.0,1.4929999999999999,0.08552820173569552
495.0,1.494,0.12392317505621395
496.0,1.495,-0.04591214161215493
497.0,1.496,-0.007926452625335628
498.0,1.4969999999999999,0.13206959406268473
499.0,1.498,-0.06848230573922327
500.0,1.499,-0.10595364104569394
501.0,1.5,0.0123448755202188
502.0,1.501,-0.0847823886372476
503.0,1.502,0.0911584580347094
504.0,1.5030000000000001,0.08496423576325787
505.0,1.504,-0.1617322113941403
506.0,1.505,-0.025568699132773362
507.0,1.506,0.04405085498270915
508.0,1.5070000000000001,0.04987735423720268
509.0,1.508,-0.12204483678224931
510.0,1.509,-0.02016046241607507
511.0,1.51,-0.029495081213295506
512.0,1.5110000000000001,-0.05647939204543225
513.0,1.512,-0.08069568285101018
514.0,1.513,0.12825700212181043
515.0,1.514,-0.041190871887073016
516.0,1.5150000000000001,0.05114977903492775
517.0,1.516,0.0368272967810918
518.0,1.517,-0.0028972528262504946
519.0,1.518,0.274095482130079
520.0,1.5190000000000001,-0.03311100261628811
521.0,1.52,-0.07722988287114244
522.0,1.521,-0.0023153166848570873
523.0,1.522,0.016100062287037392
524.0,1.5230000000000001,0.06027905367552994
525.0,1.524,0.03078183974537076
526.0,1.525,0.1017803615568484
527.0,1.526,0.052664107200018746
528.0,1.5270000000000001,-0.048572527428733546
529.0,1.528,0.03443076945704596
530.0,1.529,0.09988658353633618
531.0,1.53,0.2224228125421696
532.0,1.5310000000000001,0.08049923659227673
533.0,1.532,0.04326469192914533
534.0,1.533,-0.016294762275704783
535.0,1.534,0.16163425814486002
536.0,1.5350000000000001,0.15346786419091746
537.0,1.536,-0.0155248537174307
538.0,1.537,0.018611479784056993
539.0,1.538,-0.10856623193136737
540.0,1.5390000000000001,-0.18924512663696264
541.0,1.54,0.14241011635293827
542.0,1.541,0.0024445037886290273
543.0,1.542,0.024691815470563122
544.0,1.5430000000000001,0.027111282173465538
545.0,1.544,0.051292643398267196
546.0,1.545,0.08978671523104355
547.0,1.546,0.054692872548099694
548.0,1.5470000000000002,-0.1085129475235216
549.0,1.548,0.05676723999459862
550.0,1.549,-0.04815880298118345
551.0,1.55,0.020363019786558464
552.0,1.5510000000000002,-0.0880852322060441
553.0,1.552,-0.025919363882604348
554.0,1.553,-0.028163114300046893
555.0,1.554,0.01963145523714736
556.0,1.5550000000000002,0.1738572104354846
557.0,1.556,-0.1566609464859277
558.0,1.557,-0.09260380302734844
559.0,1.558,0.07342400662243835
560.0,1.5590000000000002,-0.06258652939589009
561.0,1.56,0.044682715975512786
562.0,1.561,-0.13069013012678643
563.0,1.562,0.00874721526017489
564.0,1.5630000000000002,0.05979648487325914
565.0,1.564,0.1162059643099838
566.0,1.565,-0.06588281167607302
567.0,1.566,0.047913685822148486
568.0,1.5670000000000002,0.05911460957798952
569.0,1.568,0.1837488602243491
570.0,1.569,0.03019806522721786
571.0,1.57,-0.005324645148723502
572.0,1.5710000000000002,-0.08552122996826096
573.0,1.572,0.07425784570007371
574.0,1.573,-0.025019763580782957
575.0,1.574,-0.14914078404438535
576.0,1.5750000000000002,0.17767423845831543
577.0,1.576,-0.05265323947036414
578.0,1.577,0.014867284439449867
579.0,1.5779999999999998,-0.03011361005743456
580.0,1.579,-0.1169307088309493
581.0,1.58,0.2754963098636589
582.0,1.581,-0.14917597530170698
583.0,1.5819999999999999,-0.20637939062477778
584.0,1.583,0.061059707778872443
585.0,1.584,-0.02369190750243738
586.0,1.585,-0.1748625630765978
587.0,1.5859999999999999,0.05013695162848732
588.0,1.587,-0.019742970873344468
589.0,1.588,0.007110257579013049
590.0,1.589,-0.1006786139590573
591.0,1.5899999999999999,-0.0005816844719394715
592.0,1.591,0.17588349817017968
593.0,1.592,-0.19788457139664042
594.0,1.593,-0.019575140279337308
595.0,1.5939999999999999,0.1758851345335878
596.0,1.595,-0.18673784802872112
597.0,1.596,-0.03082551443327965
598.0,1.597,0.11858068892870897
599.0,1.5979999999999999,-0.15238451289818336
600.0,1.599,0.042488493632636744
601.0,1.6,0.010791912456907481
602.0,1.601,-0.13346720140660898
603.0,1.6019999999999999,0.1348034315436018
604.0,1.603,-0.07468578969061655
605.0,1.604,-0.015860740973884496
606.0,1.605,0.0521614825157433
607.0,1.6059999999999999,-0.018796365595432917
608.0,1.607,-0.0005128773989921433
609.0,1.608,-0.014031621937760894
610.0,1.609,-0.0148654743996091
611.0,1.6099999999999999,0.16191759078708198
612.0,1.611,0.08944836539461944
613.0,1.612,-0.0475482025855682
614.0,1.613,0.09362071060737583
615.0,1.6139999999999999,0.15620689932814813
616.0,1.615,0.0617066965829425
617.0,1.616,0.008237609057680636
618.0,1.617,-0.1182530900954186
619.0,1.6179999999999999,0.03477488743200994
620.0,1.619,-0.17470012374374255
621.0,1.62,0.015776242088786085
622.0,1.621,-0.004641062047182995
623.0,1.6219999999999999,0.10051780270231536
624.0,1.623,0.04728801135490532
625.0,1.624,0.01971325375399117
626.0,1.625,0.19594978393648604
627.0,1.626,0.028538241710393906
628.0,1.627,0.00174036838395333
629.0,1.6280000000000001,-0.0859047960482522
630.0,1.629,0.1448913236825504
631.0,1.63,-0.015937675547044703
632.0,1.631,-0.07345422202502658
633.0,1.6320000000000001,0.003996443590107658
634.0,1.633,-0.05767298215731183
635.0,1.634,-0.07786622563285209
636.0,1.635,-0.003772455417849499
637.0,1.6360000000000001,-0.0007912972505404979
638.0,1.637,0.006659543927791032
639.0,1.638,-0.04434016044395381
640.0,1.639,0.1561193108974712
641.0,1.6400000000000001,-0.16046916911759662
642.0,1.641,0.0030253445589707856
643.0,1.642,0.11710642122676342
644.0,1.643,-0.10127203638449105
645.0,1.6440000000000001,0.1077502216063819
646.0,1.645,-0.21643369833910225
647.0,1.646,-0.11924990357992654
648.0,1.647,0.10451031144671744
649.0,1.6480000000000001,0.09471745302963584
650.0,1.649,0.011260929917097214
651.0,1.65,0.12091274747463007
652.0,1.651,-0.23127266417132206
653.0,1.6520000000000001,0.04703714764839024
654.0,1.653,-0.015851650718394103
655.0,1.654,-0.03154620920542076
656.0,1.655,0.03185462361927033
657.0,1.6560000000000001,-0.2028364499330653
658.0,1.657,0.12277189133927612
659.0,1.658,-0.110791114033298
660.0,1.659,0.006688365613524275
661.0,1.6600000000000001,0.23146369280129708
662.0,1.661,0.06813884589103758
663.0,1.662,0.07097911356428227
664.0,1.663,-0.06487410282237865
665.0,1.6640000000000001,-0.07428435889246093
666.0,1.665,0.07522262197277979
667.0,1.666,-0.15759419179478212
668.0,1.667,-0.06709096635593836
669.0,1.6680000000000001,0.10890699452921929
670.0,1.669,0.07519992482135172
671.0,1.67,0.077154407211741
672.0,1.671,0.10351615347109906
673.0,1.6720000000000002,0.1345996650115645
674.0,1.673,0.19772358841850368
675.0,1.674,0.02332719681345831
676.0,1.675,-0.03073896781338825
677.0,1.6760000000000002,5.6964595525260675e-05
678.0,1.677,0.14181709160344302
679.0,1.678,-0.04925247351087021
680.0,1.679,0.016831003002780495
681.0,1.6800000000000002,0.15735386911194804
682.0,1.681,-0.02004540282607084
683.0,1.682,0.01562619043151725
684.0,1.683,-0.0696405509347587
685.0,1.6840000000000002,0.13019527414820795
686.0,1.685,0.21700338626952947
687.0,1.686,0.050685979458280586
688.0,1.687,0.024883919714616835
689.0,1.6880000000000002,-0.02508539351485188
690.0,1.689,0.07389783417161515
691.0,1.69,0.10660426607407043
692.0,1.691,0.1790370804076013
693.0,1.6920000000000002,0.23042985010258807
694.0,1.693,0.16851183812430648
695.0,1.694,-0.06244030842458588
696.0,1.695,0.13455812121980631
697.0,1.6960000000000002,-0.023672269855383732
698.0,1.697,0.16260603102223237
699.0,1.698,0.41440930764340633
700.0,1.699,-0.05736177745502216
701.0,1.7000000000000002,0.12134514759215613
702.0,1.701,-0.023856008509368337
703.0,1.702,0.16524044642680438
704.0,1.703,0.04226397722934906
705.0,1.704,0.2204350524302731
706.0,1.705,0.24635433088366954
707.0,1.706,0.1435146960274318
708.0,1.7069999999999999,0.01739048866834539
709.0,1.708,0.2642900389713842
710.0,1.709,0.03241120251579929
711.0,1.71,0.07237236431937934
712.0,1.7109999999999999,-0.06812881774184992
713.0,1.712,0.19555348401159434
714.0,1.713,-0.017301437512258072
715.0,1.714,0.22767224895020094
716.0,1.7149999999999999,0.09462577057272346
717.0,1.716,0.0564712142979369
718.0,1.717,0.1567848572036688
719.0,1.718,0.03319776169153141
720.0,1.7189999999999999,0.143867698252919
721.0,1.72,0.13881055262558223
722.0,1.721,0.10208586576938056
723.0,1.722,0.12834295810379312
724.0,1.7229999999999999,0.09132857721442803
725.0,1.724,0.11502241251089644
726.0,1.725,0.19206632477293173
727.0,1.726,0.3094803526342398
728.0,1.7269999999999999,0.23838740692574453
729.0,1.728,0.17545849507301445
730.0,1.729,0.025224107205746152
731.0,1.73,0.21041922773862293
732.0,1.7309999999999999,0.04687339274210345
733.0,1.732,0.03989216216981946
734.0,1.733,0.06333151733596899
735.0,1.734,0.17298675387393403
736.0,1.7349999999999999,0.07873293125048864
737.0,1.736,-0.09908434949991557
738.0,1.737,-0.04607902114746934
739.0,1.738,0.23898554112820003
740.0,1.7389999999999999,0.27414274012639
741.0,1.74,0.08448251219662162
742.0,1.741,0.11754360572293684
743.0,1.742,0.3105978824942054
744.0,1.7429999999999999,-0.0032897183060258683
745.0,1.744,0.14187037664537017
746.0,1.745,0.01996309750987349
747.0,1.746,0.23842915003481924
748.0,1.7469999999999999,0.1500218501204284
749.0,1.748,0.13799857653116504
750.0,1.749,0.30654123363992447
751.0,1.75,0.2557412660574068
752.0,1.751,0.279972718565847
753.0,1.752,0.1096975171262609
754.0,1.7530000000000001,0.12336339937908428
755.0,1.754,0.04758683983741582
756.0,1.755,0.017178107307355334
757.0,1.756,0.04497546265547764
758.0,1.7570000000000001,0.1042226669903144
759.0,1.758,0.2179015818387629
760.0,1.759,0.2899543093947974
761.0,1.76,0.21175802545585432
762.0,1.7610000000000001,0.06760404465089409
763.0,1.762,0.10466954669962261
764.0,1.763,0.1904838670919444
765.0,1.764,0.11048558039434551
766.0,1.7650000000000001,0.17472948035472666
767.0,1.766,0.31125430720106395
768.0,1.767,0.1545595807114058
769.0,1.768,0.08522887689991085
770.0,1.7690000000000001,0.23908520849395695
771.0,1.77,0.3963692551854981
772.0,1.771,0.12067918497871918
773.0,1.772,0.310382768923812
774.0,1.7730000000000001,0.2252720994448891
775.0,1.774,0.21749476461289707
776.0,1.775,0.31495168653050976
777.0,1.776,0.20068176670528282
778.0,1.7770000000000001,0.2661440127651756
779.0,1.778,0.25772077933895815
780.0,1.779,0.18269203126500505
781.0,1.78,0.13615953347394147
782.0,1.7810000000000001,0.2573767809154453
783.0,1.782,0.13019580471284012
784.0,1.783,0.1001327077411828
785.0,1.784,0.17953633189170842
